Gene "ID_REF"	"GSM243346"	"GSM243347"	"GSM243348"	"GSM243349"	"GSM243350"	"GSM243351"
NA "1432829_at"	23.1	16.8	18.4	22.1	33	24.5
76138 "1432830_at"	30.7	12.6	29.6	37.3	24	19.5
76138 "1432831_at"	43.2	28.9	23.4	36.3	23.5	17.3
NA "1432832_at"	6.5	10.6	21.9	16.8	11.2	10.7
NA "1432833_at"	0.6	2.2	2.4	0.8	1.4	1
56373 "1432834_at"	1.3	0.8	1.1	0.9	1.5	0.7
56373 "1432835_at"	0.7	0.6	0.4	0.5	0.4	0.4
NA "1432836_at"	5.9	6.5	8.4	0.6	0.9	10.5
NA "1432837_at"	7.9	20.1	17.4	11.4	30.8	30
NA "1432838_at"	0.9	4.5	0.5	0.3	6.9	0.8
NA "1432839_at"	3	5.5	14.7	2.8	11.8	5.8
231050 "1432840_at"	5.4	1	2.3	6.8	2.7	2.1
77870 "1432841_at"	6.7	7.1	6.4	11.5	8.6	14
NA "1432842_s_at"	5192.6	6196.9	5438.2	5928.3	5701.3	6379
NA "1432843_at"	24.2	10	22.7	15.1	24	10.9
100169 "1432844_at"	2.4	2.3	5.5	2.8	1.2	2
NA "1432845_at"	22.6	25.5	30.6	12.9	22.4	24.5
NA "1432846_at"	1.1	0.4	0.5	1.7	2.6	0.9
NA "1432847_at"	3.3	1.8	10.2	4.5	4.1	2.6
67457 "1432848_a_at"	226.7	190.1	164.9	156.7	151	153.4
NA "1432849_at"	10	25.3	20.2	34.3	43.6	23.7
NA "1432850_at"	72.1	34.4	52.5	45	32.8	27.5
218194 "1432851_at"	4.2	1.4	3.6	5	2.6	4.2
218194 "1432852_at"	3.1	1	8.5	10	7.2	10.7
NA "1432853_at"	9	2.8	17.7	19.3	12.3	6.6
NA "1432854_at"	3.9	0.6	10.1	1.4	8.4	2
226823 "1432855_at"	3	11.2	13.5	18.7	6.4	4.3
NA "1432856_at"	1.1	0.4	0.5	5	7.9	2.6
NA "1432857_at"	2.4	1.7	0.7	0.7	1.2	1.3
NA "1432858_at"	7	6.4	2.6	2.2	6.3	12.7
NA "1432859_at"	2.6	5.4	14.2	4.7	2.4	0.4
208098 "1432860_at"	1.2	2.2	1.8	1.3	0.6	1.7
NA "1432861_at"	11.1	3.3	4.3	1.8	5.5	12.5
228731 "1432862_at"	4.3	19.3	15.4	5.3	7.2	3.2
228731 "1432863_a_at"	2.3	1.7	2.8	3.8	13.2	3.7
NA "1432864_at"	24.4	3.7	24.4	17.3	26.6	9.5
NA "1432865_at"	3	4.5	1.2	2.2	1.9	6.7
NA "1432866_at"	5.2	1.7	1.7	0.5	2.9	3.2
NA "1432867_at"	1.8	5.3	22.5	1.5	2.4	3.9
224170 "1432868_at"	17.1	20.8	8.3	9.9	29.5	24.3
NA "1432869_at"	0.7	11.1	1.1	0.6	0.5	1.7
NA "1432870_at"	0.9	1.2	1.2	1.2	0.7	2.2
NA "1432871_at"	14.5	10.1	18.9	11.2	12.3	4.6
NA "1432872_at"	0.3	0.7	1.2	1.4	0.6	1
NA "1432873_at"	0.3	0.6	0.2	2.3	0.2	0.5
NA "1432874_at"	1	1.7	1.7	0.9	2.6	0.8
NA "1432875_at"	9.9	1.1	0.9	1.9	3.6	1.9
NA "1432876_at"	29	28	25	21.4	17.8	25.5
NA "1432877_at"	7.2	7.3	8.5	4.3	7.2	6.6
NA "1432878_at"	2.3	3.4	10.6	1.7	1.5	7
NA "1432879_at"	1.5	1.1	1	0.6	3.6	3.8
NA "1432880_at"	1.6	7.2	2.1	6.9	6.3	5.1
NA "1432881_at"	3.9	0.6	2	1.3	1.4	7.9
114675 "1432882_at"	59.4	176.9	165.9	146.7	229.4	165.4
114675 "1432883_at"	2.1	1.9	1.6	0.6	0.7	1.2
625286 "1432884_at"	5.7	3.7	8.5	3.7	9.3	5.1
NA "1432885_at"	5.4	10.1	11.6	25.5	10.7	14.2
70602 "1432886_at"	13.3	14.7	17.3	10.9	14.1	8.3
73233 "1432887_at"	0.5	1	2.5	1.3	1.1	1.2
NA "1432888_at"	10.9	15	6.2	10.1	18.9	11
NA "1432889_at"	11.9	5.3	1.1	7.7	7.8	2.3
NA "1432890_at"	1.9	0.4	1.3	7.8	1.6	9.8
66375 "1432891_at"	6.2	8.6	3.5	6.2	8.2	9.7
66375 "1432892_at"	1.7	3.4	7	3.7	0.6	7.6
NA "1432893_at"	2.3	4	8.6	8.9	7.9	2.7
NA "1432894_at"	2.4	5.5	8.8	12.8	1.6	0.8
NA "1432895_at"	5.8	1.9	9.9	7.1	7.6	4.8
NA "1432896_at"	8.9	1.4	1.4	9.9	6.9	4.3
NA "1432897_at"	6	2.4	0.8	0.4	3.7	1.2
NA "1432898_at"	6.9	0.7	0.3	0.8	0.7	0.8
NA "1432899_at"	1.8	9.7	8.8	11.3	0.7	15.8
208618 "1432900_at"	2.1	1.9	1.8	2.9	3	2.2
208618 "1432901_at"	41	27.8	24.1	16	15.9	14.4
NA "1432902_at"	3.7	1.3	1	1.6	0.7	1.1
NA "1432903_at"	1.2	0.6	1.6	2	0.8	0.6
NA "1432904_at"	1.9	3.1	12.4	14.1	1.1	12.8
NA "1432905_at"	8.8	9.9	15.3	7.5	1.7	1
NA "1432906_at"	1.7	7.5	1.1	2.2	12.3	5.7
NA "1432907_at"	3.2	0.7	6.3	5	4.7	9.4
NA "1432908_at"	1	3.5	2.6	0.9	0.2	0.3
NA "1432909_at"	3.6	4.5	0.3	5.7	1.4	0.3
238386 "1432910_at"	93.5	67.6	104.2	83.8	51.8	36
224903 "1432911_at"	20.2	9	15.2	17.8	10.7	1.9
NA "1432912_at"	3	5.7	1.6	6.9	4	2.9
240899 "1432913_at"	7.2	2.8	10.1	9.4	10.4	6.2
240899 "1432914_at"	4.3	0.5	0.5	0.2	0.2	0.5
NA "1432915_at"	7.1	2.3	6.6	9.4	10.8	5.6
NA "1432916_at"	15.2	12.9	16.9	10.1	12.8	12.2
NA "1432917_at"	0.5	0.1	0.3	0.3	0.4	0.1
NA "1432918_at"	16.4	10.6	26	14.2	14.9	12.5
NA "1432919_at"	3.4	4	1.1	7.2	0.4	1.4
NA "1432920_at"	11.1	5.4	8.8	1.2	7.2	0.9
NA "1432921_at"	1.4	3.4	1.8	1.2	1.2	1
71180 "1432922_at"	4	1	0.8	0.8	0.6	6.4
NA "1432923_at"	2	5.4	14.5	7.2	16.2	1.1
NA "1432924_at"	44.8	24.2	42.4	29.7	23.7	14.4
NA "1432925_at"	2.1	1.7	1.5	0.8	1.6	0.9
NA "1432926_at"	2.3	1.7	2.5	5.3	3	3.3
18802 "1432927_at"	0.3	1.3	1.5	3.8	1.6	0.4
18802 "1432928_at"	5.8	7.8	6.6	1.6	11	9.6
70820 "1432929_at"	1.2	1.6	2.6	3.6	0.7	0.7
70820 "1432930_at"	11.3	12	7.9	10.9	11.7	3.6
18191 "1432931_at"	1.2	0.5	2.1	0.4	0.6	0.6
NA "1432932_at"	3.4	0.5	4.5	3.3	2.7	4.4
NA "1432933_at"	7.1	6.4	2	3.9	7.2	5.7
NA "1432934_at"	3	11.9	5	6.4	14.1	7.3
NA "1432935_at"	12	16	13.5	5.9	14.8	11.7
NA "1432936_at"	0.6	0.5	0.5	0.2	0.5	0.4
NA "1432937_at"	8.5	11.7	13	4.9	5.4	7.8
NA "1432938_at"	9.1	3.2	0.3	0.8	3	0.3
70509 "1432939_at"	11.6	13.4	13.2	25.4	23.8	9.7
70509 "1432940_at"	23.9	21	25.8	37.5	28.8	24.9
NA "1432941_at"	10.5	2.9	7.1	1.4	1.4	1.2
NA "1432942_at"	0.8	0.8	2.3	0.5	2.4	1
NA "1432943_at"	1.5	5.2	4.5	1	0.6	5
NA "1432944_at"	4.9	4.9	0.4	6.3	1.5	1.4
NA "1432945_at"	23	10.9	4.8	12.1	29.3	19
NA "1432946_at"	12.5	24.8	14.2	12.5	13.4	17.6
NA "1432947_at"	70.1	31	75.7	92.2	77.3	73.2
NA "1432948_at"	0.8	2.1	0.3	2	4.7	1.1
NA "1432949_at"	10.7	22.8	13.4	9.4	12.4	18
NA "1432950_at"	1	0.3	0.5	0.4	0.4	1.2
NA "1432951_at"	4	1.1	0.7	5.5	2.1	14.4
NA "1432952_at"	1.5	8	6.3	0.4	10.2	1.8
NA "1432953_at"	14.2	0.6	5.4	3.2	12.3	0.4
NA "1432954_at"	2.3	0.9	3.8	4.6	3	2.4
NA "1432955_at"	6.8	2.9	12.7	3.8	11	8.4
NA "1432956_at"	1.7	1.2	7.7	0.8	2.6	10.9
NA "1432957_at"	0.4	0.6	4.9	1.1	2.3	0.5
NA "1432958_at"	0.9	8.1	18.8	7.6	13.6	6
NA "1432959_at"	17.3	13.1	15.8	9.8	9.8	18.8
NA "1432960_at"	12.5	10.6	9.6	5.6	10.3	0.7
NA "1432961_at"	0.1	0.5	3.6	1	1.1	0.2
NA "1432962_at"	7.1	2.2	5.9	1.4	7.3	2.6
100038635 "1432963_at"	1.7	0.8	2.2	3.4	2	1.8
NA "1432964_at"	0.4	0.8	5.5	0.5	0.7	0.4
NA "1432965_at"	11.4	8.6	21.5	12.1	8	10.2
NA "1432966_at"	13.7	7.6	12.5	11.8	6.9	13.6
NA "1432967_at"	3.8	12.3	1.1	6.3	1.6	2.8
NA "1432968_at"	62.9	42.5	61.8	50.8	37.1	31.1
NA "1432969_at"	0.7	0.9	6.8	1.3	1.4	6.5
NA "1432970_at"	2.4	2.5	0.8	0.8	1.7	1.4
NA "1432971_at"	16.8	17.4	12.3	8	18.9	8.4
NA "1432972_at"	11.2	16.9	29.8	4.9	25.9	21.1
NA "1432973_at"	1.2	0.5	0.8	0.8	0.9	0.6
NA "1432974_at"	20	8.5	15.8	5.4	14.1	6.2
71903 "1432975_at"	10.1	4.8	7.7	10.5	16.5	8.5
71903 "1432976_at"	0.2	0.5	8.4	1.5	7.8	4.8
NA "1432977_at"	10.6	0.4	2	4.3	7.9	0.8
NA "1432978_at"	52	35.5	36.2	41.6	35.2	19.7
229542 "1432979_at"	27.3	16	25.7	9.8	21.3	16.4
NA "1432980_at"	0.6	1	0.6	8.7	0.8	0.4
NA "1432981_at"	1	0.6	1.1	1.3	1.4	9.5
NA "1432982_at"	2	9.5	15.6	5.2	4.3	11.4
NA "1432983_at"	0.7	1.6	11.1	1.8	12.9	2.1
NA "1432984_at"	11.3	7.2	6.3	9	4.2	13.7
NA "1432985_at"	2.3	6.3	2.1	8.8	1.7	7.8
NA "1432986_at"	12.9	5.2	13.4	9.5	16.7	3.9
NA "1432987_at"	12.6	14.5	7.2	15.2	19.1	11.9
23964 "1432988_at"	16.3	8.4	21.2	11.8	12.3	17.1
NA "1432989_at"	7.8	0.9	5.4	9.5	12.1	7.2
NA "1432990_at"	12.9	5	18.6	15.2	11.6	9.7
NA "1432991_at"	3	7.5	5.2	2.4	14.5	11.1
NA "1432992_at"	2.2	1.1	1	1.3	1.2	5.8
NA "1432993_at"	0.9	1	5.3	0.7	1.3	1.6
NA "1432994_at"	6.4	0.8	6.7	0.6	0.3	0.9
NA "1432995_at"	26.7	13.5	26.3	32.1	13.3	23.9
NA "1432996_at"	8.6	1.3	0.9	9.7	15.3	0.6
NA "1432997_at"	13.9	14.9	14.9	21.9	10.1	12.6
NA "1432998_at"	2.3	1.8	2.5	12.2	0.8	0.8
241489 "1432999_at"	16.3	4.8	15.4	13	3.6	23.8
NA "1433000_at"	4.1	6.5	2.7	0.9	0.9	1.3
NA "1433001_at"	5.4	1.2	12.7	9.4	15.5	9.5
NA "1433002_at"	5.1	0.3	2.6	2.3	1.6	7
NA "1433003_at"	6.9	7	4.8	10.6	9.6	4
NA "1433004_at"	21	7.8	11.8	15.3	16.3	7.3
NA "1433005_at"	12.9	14.2	2.7	16	24.2	5.7
NA "1433006_at"	12	11.4	12.4	12.5	2.7	3.6
NA "1433007_at"	3.2	3.7	8.4	8.7	11.7	8.1
NA "1433008_at"	0.7	3.4	0.4	0.2	0.4	0.6
NA "1433009_at"	14.1	13.2	5.7	2	10.6	0.7
NA "1433010_at"	2.3	13.1	17.8	5.3	14.1	10.5
NA "1433011_at"	1.4	0.4	0.6	0.5	0.5	0.8
29808 "1433012_at"	1.3	2.3	1.4	1.2	0.6	4.5
NA "1433013_at"	7.6	0.9	1	5.8	1.8	1.2
NA "1433014_at"	8	5.9	7.7	3.7	4.7	3.8
NA "1433015_at"	58.5	39.6	57.2	74.8	34	20.4
75204 "1433016_s_at"	27.1	32.5	29.9	27.5	25.8	18.7
233806 "1433017_at"	17.6	2.2	3.3	11.1	3.1	1.3
NA "1433018_at"	6.2	2.8	2.6	0.2	3.3	6.1
74842 "1433019_at"	7.6	12.9	2.2	18.2	14.4	2.9
NA "1433020_at"	0.6	3.9	5.4	0.9	1.2	0.6
NA "1433021_at"	27	24	27.4	48	21.9	17.6
NA "1433022_at"	9.1	1.6	15.5	4.5	7.7	2.5
NA "1433023_at"	10.8	16.2	12	20.9	5.2	14.5
NA "1433024_at"	4.3	13.5	6.1	12.4	9.9	11.4
12175 "1433025_x_at"	1.9	2.7	1	5.5	3	4
NA "1433026_at"	2.6	6.5	4.4	11.1	11.2	11.3
NA "1433027_at"	11.9	3.4	15.5	13.8	10.7	10.6
NA "1433028_at"	2.3	5.6	0.5	9.2	9.7	8.6
16524 "1433029_at"	3.7	2.6	1.6	2.8	1.8	3.2
NA "1433030_at"	0.7	3.3	1	11.3	1.7	1
NA "1433031_at"	7.4	12.3	9.1	1.4	1.5	6
NA "1433032_at"	0.4	6.4	1.9	6.9	16.3	10.3
NA "1433033_at"	1.1	3.3	1.3	3.1	2.2	0.9
NA "1433034_at"	13.3	7.6	12.5	13	11	10.5
NA "1433035_at"	9.5	0.7	1	3.8	1.8	2.2
NA "1433036_at"	8.2	6.5	10.9	10	1	0.9
NA "1433037_at"	2.5	11	7	9.1	2.5	8.5
NA "1433038_at"	3.6	0.8	1.4	10.4	3	4.6
NA "1433039_at"	1.9	13.8	1.1	1.2	11.2	8.9
NA "1433040_at"	4.3	17.5	17.8	29.4	23.7	19.3
227746 "1433041_at"	4.6	21.8	22.2	15.2	12.4	20.3
NA "1433042_at"	2.3	1.6	2.2	2.4	3.4	1.2
13003 "1433043_at"	35.1	25.3	40.7	30.7	19.5	15
13003 "1433044_at"	15.8	10	34.5	43.1	21.4	17
NA "1433045_at"	0.8	5.5	3	0.7	0.7	1.1
NA "1433046_at"	2.1	2.5	0.9	1	0.7	1.5
NA "1433047_at"	6.4	8.5	7.3	7.2	3.5	11.7
NA "1433048_at"	12.1	14.6	17.3	24.2	26.6	21.5
NA "1433049_at"	9.2	2.8	4.2	5.6	1.7	2.5
NA "1433050_at"	1.8	6.4	11.7	3.3	1.2	1.2
NA "1433051_at"	10.3	2.9	7.2	17.1	19.5	7.8
15569 "1433052_at"	15.4	7.1	16	1.9	22.4	3.1
16415 "1433053_at"	8.8	5.6	2	1.2	1.8	1.1
16415 "1433054_at"	2.6	1.4	2.3	0.6	7.3	10.4
NA "1433055_at"	0.5	0.7	1	1.2	1.8	4.1
NA "1433056_at"	24.1	3	1.5	2.2	3.1	2.2
NA "1433057_at"	1.8	1.4	1.7	1.2	14.9	11.8
NA "1433058_at"	0.8	5.4	2.1	0.2	4	2.8
NA "1433059_at"	0.6	1.4	6.9	1.2	2.1	0.7
NA "1433060_at"	0.9	7	6.2	8.7	5.6	12.4
NA "1433061_at"	2.7	2.6	3.6	1.9	14.7	10
269701 "1433062_at"	36.5	17.7	18	20.8	23.7	23.7
269701 "1433063_at"	15.8	20.9	16.3	23.9	18.1	11.2
74156 "1433064_at"	3	0.8	2.4	8.1	2	0.4
NA "1433065_at"	7.7	2.2	10.2	12.8	8.8	9.7
NA "1433066_at"	0.4	0.3	10.6	3.6	0.5	0.4
NA "1433067_at"	19.5	12.6	2.4	2.8	9.3	6.3
NA "1433068_at"	39.3	36.6	46.9	45.5	31.3	31.8
NA "1433069_at"	9.6	4.1	9.6	6.5	5.9	1.6
NA "1433070_at"	14.6	17.8	23.4	12.7	5.4	11.3
NA "1433071_at"	4	2.7	0.1	6.9	3.3	1.9
NA "1433072_at"	1.5	11.6	8.7	6.5	3.4	5.5
NA "1433073_at"	2.7	5.3	2.9	4.4	4.4	8.2
NA "1433074_at"	2.4	2.5	3.5	21.1	3.1	1.8
NA "1433075_at"	11.1	12.4	13.3	13.4	2.2	6.5
NA "1433076_at"	11.1	4.5	15.9	14.4	10.9	5
NA "1433077_at"	0.6	0.7	0.5	0.8	0.3	0.6
NA "1433078_at"	21.5	1.2	7.3	0.8	1.8	7
NA "1433079_at"	2.1	0.5	1.2	0.6	0.6	0.7
NA "1433080_at"	19.2	6.8	2.6	12.4	11.4	10
71121 "1433081_at"	0.4	0.7	0.8	0.7	6.6	4.3
74662 "1433082_at"	0.8	12.8	16.2	12.8	20	4.9
74662 "1433083_at"	0.3	0.3	0.7	1	0.9	0.5
NA "1433084_at"	1.1	0.6	0.6	1	0.8	0.8
NA "1433085_at"	10.2	3.8	1.6	4	6.1	0.8
NA "1433086_at"	35.3	13.5	52	53.7	33.3	30.2
NA "1433087_at"	2.3	1.5	1.1	1.7	8.2	1.4
NA "1433088_at"	12.8	17.6	10.2	11.7	16	8
NA "1433089_at"	1.4	0.7	4	2.5	2.3	7.2
NA "1433090_at"	1.8	4.6	2.2	1.2	0.3	1.2
NA "1433091_at"	1.5	1	2.4	5.6	1.7	12.8
NA "1433092_at"	0.9	2.6	3.8	0.6	8.5	0.5
NA "1433093_at"	7.3	9.8	2.1	1.7	2.2	12.9
20511 "1433094_at"	1.3	8.7	10	0.6	11.2	3.8
NA "1433095_at"	2.5	3.7	3.9	2.8	2.8	5.7
NA "1433096_at"	7.5	1.3	4.1	7.9	13.7	1.5
NA "1433097_at"	1.4	1.3	2.4	1.6	1.2	0.6
NA "1433098_at"	0.4	2.5	10.8	8.5	13.1	10
NA "1433099_at"	4.5	0.8	2.6	0.8	3.9	1.1
105847 "1433100_at"	20.5	23.2	24.8	24.9	10.7	17.8
NA "1433101_at"	109.8	76.7	133	117	85.6	88.1
NA "1433102_at"	1	1	1.1	0.2	0.4	0.2
NA "1433103_at"	1.6	3.9	10.2	7.9	8	8.5
67049 "1433104_at"	29.4	24.4	37.6	28.3	21.2	28.3
NA "1433105_at"	6.1	5.9	1.6	0.6	9.9	3
NA "1433106_at"	3.7	8.8	4.2	1.6	4.3	1.9
NA "1433107_at"	21.1	7.6	12.9	16.1	25.2	15.7
621968 "1433108_at"	12.9	6.3	1.9	1.6	13.2	5.6
17319 "1433109_at"	14	10.3	1.1	0.6	1.6	4.4
NA "1433110_at"	55	26.1	76.6	55.3	36.8	30.1
215819 "1433111_at"	1.7	11.9	13.1	12.5	7.7	5.8
NA "1433112_at"	5	2.7	2.6	5.3	6.4	7.4
NA "1433113_at"	1.2	0.9	1.7	1.9	2.9	2.5
NA "1433114_at"	2.3	8.4	7.3	0.8	16.9	2.1
70644 "1433115_at"	0.9	0.6	0.6	0.5	1	1.1
70644 "1433116_at"	13.2	8.1	7.1	2.1	2.1	2
NA "1433117_at"	7.3	8.5	2.3	6.1	7.5	8.5
NA "1433118_at"	20.5	11.6	14.9	5.7	11.4	11.1
NA "1433119_at"	0.8	1.5	1	0.6	2.3	8.6
NA "1433120_at"	1	1	0.5	1	0.9	2.4
NA "1433121_at"	1.1	4.4	5.1	11.2	4.6	2.7
NA "1433122_at"	0.9	1.2	10.5	3.2	0.9	5.1
NA "1433123_at"	17.5	2.2	3.4	2.9	6.3	3.8
NA "1433124_at"	1.6	0.4	1	2.4	1.6	2.3
NA "1433125_at"	29.1	17.7	26.6	25.2	25.1	18
NA "1433126_at"	11.6	8.1	9	8.3	7.7	3.4
NA "1433127_at"	12.7	3	8.4	8.9	5.9	14.9
NA "1433128_at"	0.5	1.3	0.9	0.4	0.8	0.7
NA "1433129_at"	27.7	8.6	20.2	12.4	6.1	3.5
NA "1433130_at"	1.3	0.6	1.8	1.3	0.8	1.9
NA "1433131_at"	3	1.9	0.6	2.9	15.2	11.5
171211 "1433132_at"	5.5	2.5	2.2	1.1	1.3	0.9
171211 "1433133_at"	19.9	12	1.6	4	6.2	13.7
76031 "1433134_at"	1.9	1.4	3.7	1.5	1.6	10.5
224139 "1433135_at"	3.3	1.5	1.1	1.7	11.4	2.6
NA "1433136_at"	1.3	1.2	6.8	4.6	2.5	0.9
NA "1433137_at"	0.8	1	0.5	0.6	0.4	0.4
NA "1433138_at"	18.5	20.8	25.6	15.9	15	17.4
66830 "1433139_at"	2.8	4.1	7.4	8.8	9.4	4.5
66830 "1433140_a_at"	73.6	9.7	20.5	31.9	23.5	11.8
NA "1433141_at"	6.6	5.5	6	2.9	2.3	2.4
NA "1433142_at"	5.1	4.2	12.9	17.6	10.8	5.8
NA "1433143_at"	0.6	7.1	1.4	8.9	2.2	7
56737 "1433144_at"	1.8	6	0.6	1.7	7.3	1
NA "1433145_at"	6.6	1.7	1.2	12.7	19	9.8
NA "1433146_at"	2	3.4	5	8.7	2.8	1.8
109624 "1433147_at"	99.1	36.5	102.1	99.4	75.4	37.1
NA "1433148_at"	9.9	10.1	11.7	11.8	8.1	5.9
NA "1433149_at"	6.5	10.2	9.4	9.8	4.9	15.5
NA "1433150_at"	1.8	12.9	18.4	4.8	17.9	25
NA "1433151_at"	9.4	28.2	26.9	15.8	20.7	11.3
NA "1433152_at"	5.2	1.1	1.9	7.6	2.2	0.9
NA "1433153_at"	0.9	0.7	0.7	7.6	5	2.2
NA "1433154_at"	1.3	3.2	1.3	3.3	2.6	2.5
NA "1433155_at"	6.6	3.5	13.1	14.1	7.3	7.2
70357 "1433156_at"	10.6	3.3	1.6	2.8	1.3	2.3
NA "1433157_at"	2.8	8.1	11.7	5.6	9.2	2.9
16554 "1433158_at"	13.3	11.4	9.7	12.6	9.8	5
16554 "1433159_at"	2.5	1.1	12.1	6.1	2.5	0.8
NA "1433160_at"	1.2	1.2	0.7	0.9	4.7	4.2
NA "1433161_at"	26.4	29.8	35.9	10.5	30.8	17.7
NA "1433162_at"	20.3	20.3	13.8	11.6	20.1	14.8
NA "1433163_at"	27.3	13	32.4	11.4	23.9	20.9
NA "1433164_at"	10.9	7.1	9	5.8	13.4	0.3
NA "1433165_at"	1.4	0.6	0.6	0.9	1.5	0.8
NA "1433166_at"	7.9	2.7	3.5	8.5	8.7	4.5
NA "1433167_at"	29.6	35.7	20.6	12	29.2	10.1
NA "1433168_x_at"	0.4	3.2	2.6	1.2	0.7	12.7
NA "1433169_at"	21.4	15.4	29.2	13.1	21.5	12.9
NA "1433170_at"	0.9	1.3	0.9	0.7	1.5	3.8
NA "1433171_at"	0.4	1	0.9	2.7	2.5	1.2
NA "1433172_at"	1	0.4	3.5	5.4	5	3.2
NA "1433173_at"	21.7	25.5	30.3	55.8	51.9	32.9
NA "1433174_a_at"	111.5	97.6	115.2	104.3	91.2	91.2
NA "1433175_at"	12.7	3.2	9	14.1	6.2	6.8
NA "1433176_at"	1.3	0.5	0.5	1.5	1.5	5.8
78937 "1433177_at"	4.2	0.8	10.2	17.4	12.5	0.8
NA "1433178_at"	2.3	2	3.3	3.2	14.8	22.4
76866 "1433179_at"	2.4	1.9	1.2	1.1	1.7	0.8
76866 "1433180_at"	14.5	27	23.5	24.2	17.7	8.9
NA "1433181_at"	1.6	2.2	10.1	1	12.3	11.9
NA "1433182_at"	4.2	8.7	4.8	1.7	5.1	3.6
NA "1433183_at"	0.8	0.5	3.2	0.8	4.8	4.6
NA "1433184_at"	25.6	24.3	31.6	19.9	18.7	5
72149 "1433185_at"	7	1.2	4.6	5.8	14.3	6.1
72149 "1433186_at"	3	4.2	4.5	17.9	4	15
NA "1433187_at"	11.4	3.7	8.4	8.3	16.9	3.1
NA "1433188_at"	0.7	0.3	0.9	0.3	0.5	7.2
NA "1433189_at"	16.5	12.1	21.3	6.7	23.7	15.8
NA "1433190_at"	2.9	8	2.6	1.2	1.6	1.7
NA "1433191_at"	3.6	2.6	0.4	9.4	0.2	0.7
NA "1433192_at"	9.4	1.1	5.3	8.6	14.3	8.5
NA "1433193_at"	10	11.6	11.9	10.7	13.8	21.3
NA "1433194_at"	3.9	1.1	0.5	1.4	1.6	2.4
NA "1433195_at"	19	14	3.5	24.8	7.3	14.5
NA "1433196_at"	2.3	10.8	1.4	4	9.4	3.1
NA "1433197_at"	2.9	14.3	23.7	6.6	13.5	1.9
NA "1433198_at"	17.9	5.4	16.5	8.6	3.7	7.9
NA "1433199_at"	0.4	0.3	0.4	0.5	0.9	0.4
NA "1433200_at"	5	1.9	0.3	0.2	0.2	2.2
NA "1433201_at"	8.5	5.3	0.5	0.4	0.4	3.8
NA "1433202_at"	9.8	8.6	11.1	10.6	14.5	5.3
NA "1433203_at"	1	2.1	1.7	1.7	12.6	6.7
76273 "1433204_at"	21.7	11.1	26.6	26.1	36.9	27.7
76273 "1433205_at"	40.7	34.3	49.6	82.5	70.6	51.1
NA "1433206_at"	3.1	2.8	9	4.2	4.6	6.7
NA "1433207_at"	1.4	10	9.3	19.8	3.7	2.3
NA "1433208_at"	6.9	5.8	4.3	10.3	3.8	1.2
NA "1433209_at"	88.4	55.3	114.4	65.3	46.4	30.2
20129 "1433210_at"	8.4	7.7	8	11.8	7.5	9.3
20129 "1433211_at"	8.7	9.1	2.4	9.8	5	11.7
NA "1433212_at"	7.4	1.1	10.2	6.9	12.5	3.1
NA "1433213_at"	0.1	0.5	0.4	1	1.1	0.2
NA "1433214_x_at"	4	0.4	0.8	1.8	1.1	0.6
NA "1433215_at"	3.4	1.8	3.4	5.4	15.7	8
NA "1433216_at"	1.5	3.9	1.9	1	1.9	1.2
NA "1433217_at"	3.4	1.9	4.3	0.4	4.7	0.5
NA "1433218_at"	2.8	2.3	4.6	11.1	2.5	4.1
NA "1433219_at"	0.6	1.4	0.8	0.4	0.4	0.7
NA "1433220_at"	22.6	12.1	19.1	17.4	17.4	12.1
NA "1433221_at"	21.7	20.7	27.7	29.8	29.5	32.6
NA "1433222_at"	1.1	1.6	1.1	2.1	1.4	1.8
NA "1433223_at"	3	0.5	3.4	7.7	1.7	5.3
NA "1433224_at"	2.5	7.9	0.9	1.6	3	2.2
NA "1433225_at"	13	1.5	2.6	3.9	2.1	7.7
NA "1433226_at"	10.6	1.6	9.1	8.9	4.7	5.8
NA "1433227_at"	15.2	1	11.8	9.7	9.8	7.5
NA "1433228_at"	7.2	2.5	0.4	10.1	2.6	8.6
NA "1433229_at"	12.1	4	10.2	6.3	10.7	8.5
NA "1433230_at"	2	2.2	1.7	1.5	2.9	5.1
NA "1433231_at"	5.5	3.8	8	0.9	6.2	1.3
NA "1433232_at"	1.8	1.5	1.3	5.4	9	2.4
NA "1433233_at"	1.2	1.6	1.1	1.9	3.8	5.1
NA "1433234_at"	15.4	3.7	7.3	10.4	0.5	5.3
NA "1433235_at"	3.3	1.4	1.8	2.4	1.3	1.2
NA "1433236_at"	1	0.7	1.4	0.9	0.7	0.6
NA "1433237_at"	0.6	5.9	2.2	8.5	2.5	2.8
NA "1433238_at"	5.8	5.9	1.1	14.1	8.6	7.3
NA "1433239_at"	4	1.2	9.1	0.7	6.4	0.8
NA "1433240_at"	7.3	0.9	3.4	12.8	12.5	2.4
NA "1433241_at"	26.1	23.3	34.8	45.1	35.5	22.7
NA "1433242_at"	19.6	15	23.5	20	10.8	6.8
NA "1433243_at"	10.1	3.7	13.2	11.2	8	5.8
NA "1433244_at"	0.3	5.1	14.4	5.8	7.4	4.8
NA "1433245_at"	6.1	10.6	16	13.4	20.8	15.6
NA "1433246_at"	6.4	0.6	0.7	14.1	7.5	0.5
NA "1433247_at"	5.1	1.2	0.7	1.1	0.3	0.4
NA "1433248_at"	8.5	8.6	7.2	2.5	6.8	5.4
