Gene Probeset Intensity
53600 1416485_at 1127.23
13722 1416486_at 668.03
22601 1416487_a_at 188.91
12452 1416488_at 319.37
67073 1416489_at 139.11
66269 1416490_at 71.11
18223 1416491_at 143.11
12447 1416492_at 134.77
13200 1416493_at 936.97
NA 1416494_at 1285.57
NA 1416495_s_at 1573.86
67568 1416496_at 5145.03
12304 1416497_at 213.06
19038 1416498_at 339.71
22428 1416499_a_at 1394.74
83493 1416500_at 984.43
18607 1416501_at 262.06
50907 1416502_a_at 539.77
17035 1416503_at 289.14
22241 1416504_at 137.34
15370 1416505_at 2723.29
26443 1416506_at 1788.14
56530 1416507_at 109.2
66999 1416508_at 1383
107358 1416509_at 965.17
66163 1416510_at 801.97
56699 1416511_a_at 236.69
26426 1416512_at 395.34
16779 1416513_at 177.51
14086 1416514_a_at 449.03
14086 1416515_at 119.37
14086 1416516_at 109.2
50767 1416517_at 184.46
171506 1416518_at 86.29
54217 1416519_at 3948.91
NA 1416520_x_at 1599.09
20364 1416521_at 573.43
14790 1416522_a_at 1996.09
19752 1416523_at 96.74
20747 1416524_at 1362.49
20747 1416525_at 783.54
57320 1416526_a_at 1944.34
67844 1416527_at 110.03
73723 1416528_at 827.69
13730 1416529_at 285.6
18950 1416530_a_at 904.11
14873 1416531_at 636.83
100683 1416532_at 273.17
112406 1416533_at 406.74
19708 1416534_at 363
51812 1416535_at 365.86
68114 1416536_at 149.86
171508 1416537_at 313.51
22619 1416538_at 215.4
22619 1416539_at 180.69
15239 1416540_at 289.83
20480 1416541_at 304.89
21652 1416542_at 258.86
18024 1416543_at 1238.66
14056 1416544_at 145.69
102193 1416545_at 382.57
19988 1416546_a_at 6084.03
66495 1416547_at 1154.23
58246 1416548_at 203.71
58246 1416549_at 186.77
58246 1416550_at 193.74
11938 1416551_at 469.71
434423 1416552_at 116.57
20892 1416553_at 385.26
54132 1416554_at 158.2
13663 1416555_at 787.29
67125 1416556_at 1797.23
20624 1416557_a_at 242.14
17279 1416558_at 72.26
101867 1416559_at 203.71
114644 1416560_at 92.51
14415 1416561_at 123.66
14415 1416562_at 103.63
51797 1416563_at 500.37
20680 1416564_at 132.29
110323 1416565_at 3288.57
20901 1416566_at 758.11
67126 1416567_s_at 1408.06
56215 1416568_a_at 217.49
56456 1416569_at 374.49
28030 1416570_s_at 432.66
22032 1416571_at 91.46
17387 1416572_at 179.09
80294 1416573_at 160.74
268741 1416574_at 351.97
12544 1416575_at 121
12702 1416576_at 114.74
56438 1416577_a_at 1920.06
56438 1416578_at 718.51
17075 1416579_a_at 89.37
56424 1416580_a_at 1370.69
140858 1416581_at 243.57
12015 1416582_a_at 459.83
12015 1416583_at 359.94
17160 1416584_at 146.54
56505 1416585_at 262.06
22685 1416586_at 148.2
22594 1416587_a_at 200.77
19275 1416588_at 278.94
20692 1416589_at 3818.83
19376 1416590_a_at 699.51
19376 1416591_at 950.91
93692 1416592_at 264.31
93692 1416593_at 249.57
20377 1416594_at 125.4
64655 1416595_at 781.97
70129 1416596_at 121.8
15193 1416597_at 184.46
83396 1416598_at 168.91
83396 1416599_at 169.66
54720 1416600_a_at 212.26
54720 1416601_a_at 146.54
19365 1416602_a_at 129.71
19934 1416603_at 2074.69
66445 1416604_at 2408.37
52530 1416605_at 437.83
52530 1416606_s_at 618.91
70984 1416607_at 1788.14
80748 1416608_a_at 1207.69
80748 1416609_at 761.37
12725 1416610_a_at 485.89
24044 1416611_at 383.94
13078 1416612_at 371.71
13078 1416613_at 199.91
58521 1416614_at 1408.06
53895 1416615_at 900.06
53895 1416616_s_at 788.11
68738 1416617_at 118.4
19044 1416618_at 266.31
74048 1416619_at 150.8
54380 1416620_at 296.74
16897 1416621_at 333.09
94254 1416622_at 189.83
21827 1416623_at 104.49
22186 1416624_a_at 11461.8
12258 1416625_at 985.77
18778 1416626_at 102.69
20732 1416627_at 127.23
66836 1416628_at 819.77
20514 1416629_at 128.94
15903 1416630_at 549.34
67489 1416631_at 221.23
17436 1416632_at 5998.66
68250 1416633_a_at 1414.23
68250 1416634_at 998.26
57319 1416635_at 451.91
19744 1416636_at 2527.66
20535 1416637_at 192.97
50524 1416638_at 139.11
56485 1416639_at 134.03
66240 1416640_at 67.6
16881 1416641_at 153.26
22070 1416642_a_at 12170.57
22070 1416643_at 76.74
20347 1416644_a_at 105.49
11576 1416645_a_at 56.97
11576 1416646_at 82.03
12039 1416647_at 586.71
13424 1416648_at 485.14
11699 1416649_at 84.17
192658 1416650_at 67.6
29805 1416651_at 286.91
66695 1416652_at 110.03
20912 1416653_at 576.43
20530 1416654_at 685.49
59048 1416655_at 692.97
114584 1416656_at 1131.2
11651 1416657_at 523.2
20378 1416658_at 105.49
13669 1416659_at 648.57
13669 1416660_at 327.46
13669 1416661_at 170.43
192166 1416662_at 130.57
66108 1416663_at 1635.57
107995 1416664_at 170.43
12850 1416665_at 517.57
20720 1416666_at 219.09
13595 1416667_at 500.37
66736 1416668_at 1035.4
17938 1416669_s_at 4026.43
84505 1416670_at 87.4
94178 1416671_a_at 277.29
94178 1416672_s_at 289.83
56175 1416673_at 182.97
19273 1416674_at 239.69
18799 1416675_s_at 175.14
16644 1416676_at 77.8
11818 1416677_at 103.63
26572 1416678_at 1379.31
19299 1416679_at 818.34
22215 1416680_at 1203
22215 1416681_at 203.71
22215 1416682_at 143.11
140570 1416683_at 459.06
NA 1416684_at 760.66
NA 1416685_s_at 964.34
